name,summary,age,animal,family,weight,iq
Wilbur,Big scary cat,34.8,Superhero,Malfoys,192.84,115.2
Wendy,Big scary cat,32.8,Superhero,Malfoys,124.6,14.1
Fred,Big scary cat,69.8,Tiger,Malfoys,64.52,29.9
Wilbur,Big scary cat,30.8,Superhero,Malfoys,3.55,6.4
Fred,Big scary cat,97.8,Tiger,Malfoys,60.3,187.9
Fred,Big scary cat,21.8,Tiger,Malfoys,5.6,64.8
Wilbur,Big scary cat,58.8,Superhero,Malfoys,161.45,58.8
Archibold,Big scary cat,19.8,Tiger,Malfoys,195.94,136.3
Wilbur,Big scary cat,86.8,Superhero,Malfoys,66.77,161
Archibold,Big scary cat,47.8,Tiger,Malfoys,132.98,131.6
Wendy,Big scary cat,8.8,Superhero,Malfoys,129.7,121.3
Archibold,Big scary cat,75.8,Tiger,Malfoys,166.85,142.1
Wendy,Big scary cat,36.8,Superhero,Malfoys,155.05,79.4
Wendy,Big scary cat,64.8,Superhero,Malfoys,53.61,42.9
Fred,Big scary cat,25.8,Tiger,Malfoys,192.34,26.6
Fred,Big scary cat,53.8,Tiger,Malfoys,12.88,31.7
Wilbur,Big scary cat,86.8,Superhero,Malfoys,165.17,188.4
Wilbur,Big scary cat,90.8,Superhero,Malfoys,42.96,179.9
Wilbur,Big scary cat,14.8,Superhero,Malfoys,59.7,176.8
Wilbur,Big scary cat,42.8,Superhero,Malfoys,48.33,88.9
Archibold,Big scary cat,75.8,Tiger,Malfoys,49.68,69.3
Archibold,Big scary cat,79.8,Tiger,Malfoys,197.47,110.9
Archibold,Big scary cat,3.8,Tiger,Malfoys,85.46,18.4
Wendy,Big scary cat,40.8,Superhero,Malfoys,185.44,131.7
Archibold,Big scary cat,31.8,Tiger,Malfoys,182.95,82.1
Wendy,Big scary cat,64.8,Superhero,Malfoys,51.36,59.6
Wendy,Big scary cat,68.8,Superhero,Malfoys,87.87,46.5
Fred,Big scary cat,29.8,Tiger,Malfoys,103.12,17.1
Wendy,Big scary cat,92.8,Superhero,Malfoys,42.42,124
Fred,Big scary cat,53.8,Tiger,Malfoys,76.25,172.9
Wilbur,Big scary cat,90.8,Superhero,Malfoys,11.76,178.3
Fred,Big scary cat,81.8,Tiger,Malfoys,151.71,83.9
Wilbur,Big scary cat,42.8,Superhero,Malfoys,113.76,16.3
Archibold,Big scary cat,79.8,Tiger,Malfoys,127.78,9
Archibold,Big scary cat,31.8,Tiger,Malfoys,195.9,194.5
Wendy,Big scary cat,68.8,Superhero,Malfoys,60.23,167.5
Wendy,Big scary cat,96.8,Superhero,Malfoys,117.96,170
Fred,Big scary cat,57.8,Tiger,Malfoys,154.3,30.8
Fred,Big scary cat,85.8,Tiger,Malfoys,159.75,66.5
Archibold,Big scary cat,83.8,Tiger,Malfoys,22.22,16.6
Wilbur,Big scary cat,46.8,Superhero,Malfoys,96.92,19.7
Wendy,Big scary cat,44.8,Superhero,Malfoys,182.12,145.7
Fred,Big scary cat,5.8,Tiger,Malfoys,123.44,164.1
Wilbur,Big scary cat,74.8,Superhero,Malfoys,150.45,176.2
Wendy,Big scary cat,72.8,Superhero,Malfoys,66.95,130.3
Archibold,Big scary cat,35.8,Tiger,Malfoys,63.59,98.1
Fred,Big scary cat,33.8,Tiger,Malfoys,35.45,129.1
Wilbur,Big scary cat,70.8,Superhero,Malfoys,145.94,158.9
Archibold,Big scary cat,63.8,Tiger,Malfoys,10.4,163.7
Fred,Big scary cat,61.8,Tiger,Malfoys,68.45,90.3
Wendy,Big scary cat,100.8,Superhero,Malfoys,194.15,24.5
Wendy,Big scary cat,24.8,Superhero,Malfoys,110.81,57.8
Wilbur,Big scary cat,98.8,Superhero,Malfoys,25.49,136.4
Wilbur,Big scary cat,22.8,Superhero,Malfoys,61.97,201
Archibold,Big scary cat,59.8,Tiger,Malfoys,110.54,77.8
Wendy,Big scary cat,20.8,Superhero,Malfoys,147.13,79
Archibold,Big scary cat,87.8,Tiger,Malfoys,1.33,195.3
Archibold,Big scary cat,11.8,Tiger,Malfoys,126.3,47.5
Wendy,Big scary cat,48.8,Superhero,Malfoys,135.06,198.8
Fred,Big scary cat,9.8,Tiger,Malfoys,95.94,31.5
Wendy,Big scary cat,76.8,Superhero,Malfoys,99.69,157.7
Fred,Big scary cat,37.8,Tiger,Malfoys,144.84,96
Fred,Big scary cat,65.8,Tiger,Malfoys,22.61,190.6
Wilbur,Big scary cat,26.8,Superhero,Malfoys,94.87,57.3
Fred,Big scary cat,93.8,Tiger,Malfoys,17.1,80.4
Wilbur,Big scary cat,54.8,Superhero,Malfoys,66.94,181.4
Archibold,Big scary cat,15.8,Tiger,Malfoys,1.34,60.9
Wilbur,Big scary cat,82.8,Superhero,Malfoys,54.73,102
Archibold,Big scary cat,43.8,Tiger,Malfoys,169.96,106.8
Fred,Big scary cat,41.8,Tiger,Malfoys,173.5,102.5
Wendy,Big scary cat,80.8,Superhero,Malfoys,127.73,150.4
Wendy,Big scary cat,4.8,Superhero,Malfoys,115.49,166.3
Wilbur,Big scary cat,78.8,Superhero,Malfoys,19.15,191.3
Wilbur,Big scary cat,2.8,Superhero,Malfoys,159.21,141.3
Archibold,Big scary cat,71.8,Tiger,Malfoys,183.22,56.9
Archibold,Big scary cat,39.8,Tiger,Malfoys,6.56,193.8
Wendy,Big scary cat,32.8,Superhero,Malfoys,3.74,69.5
Fred,Big scary cat,69.8,Tiger,Malfoys,32.3,108.9
Archibold,Big scary cat,67.8,Tiger,Malfoys,145.95,69.4
Wilbur,Big scary cat,30.8,Superhero,Malfoys,37.79,72.1
Wendy,Big scary cat,28.8,Superhero,Malfoys,29.76,98.9
Fred,Big scary cat,97.8,Tiger,Malfoys,60.7,50.7
Fred,Big scary cat,21.8,Tiger,Malfoys,168.9,47.5
Wilbur,Big scary cat,58.8,Superhero,Malfoys,87.61,180.7
Wendy,Big scary cat,56.8,Superhero,Malfoys,55.46,154.8
Archibold,Big scary cat,19.8,Tiger,Malfoys,38.24,88.3
Fred,Big scary cat,17.8,Tiger,Malfoys,66.79,1.2
Fred,Big scary cat,45.8,Tiger,Malfoys,9.29,170.3
Wilbur,Big scary cat,6.8,Superhero,Malfoys,84.4,104.8
Wilbur,Big scary cat,34.8,Superhero,Malfoys,81.73,192
Archibold,Big scary cat,23.8,Tiger,Malfoys,140.06,35.7
Wendy,Big scary cat,60.8,Superhero,Malfoys,93.29,183.9
Wendy,Big scary cat,12.8,Superhero,Malfoys,74.26,156.3
Fred,Big scary cat,49.8,Tiger,Malfoys,163.01,43
Wilbur,Big scary cat,10.8,Superhero,Malfoys,101.94,129.8
Fred,Big scary cat,73.8,Tiger,Malfoys,106.02,27.4
Fred,Big scary cat,1.8,Tiger,Malfoys,82.7,50.4
Wilbur,Big scary cat,34.8,Superhero,Malfoys,64.1,177.5
Wilbur,Big scary cat,38.8,Superhero,Malfoys,158.56,146.1
Wilbur,Big scary cat,62.8,Superhero,Malfoys,177.05,83.5
Archibold,Big scary cat,99.8,Tiger,Malfoys,161.7,152.1
Archibold,Big scary cat,23.8,Tiger,Malfoys,42.78,45.7
Archibold,Big scary cat,27.8,Tiger,Malfoys,1.9,134.5
Wendy,Big scary cat,60.8,Superhero,Malfoys,91.17,148.3
Archibold,Big scary cat,51.8,Tiger,Malfoys,192.27,142.2
Wendy,Big scary cat,88.8,Superhero,Malfoys,183.61,97.3
Wendy,Big scary cat,12.8,Superhero,Malfoys,102.23,22.5
Wendy,Big scary cat,16.8,Superhero,Malfoys,195.97,164.9
Fred,Big scary cat,49.8,Tiger,Malfoys,16.01,190.9
Fred,Big scary cat,77.8,Tiger,Malfoys,71.29,6.6
Fred,Big scary cat,1.8,Tiger,Malfoys,120.24,133
Wilbur,Big scary cat,38.8,Superhero,Malfoys,63.72,194
Wilbur,Big scary cat,66.8,Superhero,Malfoys,197.2,155.5
Archibold,Big scary cat,27.8,Tiger,Malfoys,97.97,119.8
Wilbur,Big scary cat,94.8,Superhero,Malfoys,111.87,168.3
Archibold,Big scary cat,55.8,Tiger,Malfoys,25.9,49
Wendy,Big scary cat,16.8,Superhero,Malfoys,24.56,168.3
Archibold,Big scary cat,83.8,Tiger,Malfoys,99.16,186.6
Wendy,Big scary cat,44.8,Superhero,Malfoys,111.53,148.3
Fred,Big scary cat,5.8,Tiger,Malfoys,173.19,62.6
Wendy,Big scary cat,72.8,Superhero,Malfoys,150.81,107
Fred,Big scary cat,33.8,Tiger,Malfoys,188.87,138.8
Archibold,Big scary cat,31.8,Tiger,Malfoys,72.63,30
Wilbur,Big scary cat,70.8,Superhero,Malfoys,11.46,44
Wendy,Big scary cat,68.8,Superhero,Malfoys,92.78,87.8
Fred,Big scary cat,61.8,Tiger,Malfoys,144.86,28
Fred,Big scary cat,29.8,Tiger,Malfoys,66.08,108.3
Wilbur,Big scary cat,98.8,Superhero,Malfoys,58.96,22.8
Wilbur,Big scary cat,22.8,Superhero,Malfoys,23.75,60.4
Wendy,Big scary cat,96.8,Superhero,Malfoys,97.49,135.1
Archibold,Big scary cat,59.8,Tiger,Malfoys,65.97,119.7
Fred,Big scary cat,57.8,Tiger,Malfoys,70.24,5.3
Wendy,Big scary cat,20.8,Superhero,Malfoys,155.84,139.5
Wilbur,Big scary cat,18.8,Superhero,Malfoys,56.91,179.5
Archibold,Big scary cat,87.8,Tiger,Malfoys,83.21,21.8
Archibold,Big scary cat,11.8,Tiger,Malfoys,16.29,164.5
Fred,Big scary cat,85.8,Tiger,Malfoys,86.28,12.9
Wendy,Big scary cat,48.8,Superhero,Malfoys,46.2,120.9
Wilbur,Big scary cat,46.8,Superhero,Malfoys,167.28,146.3
Fred,Big scary cat,9.8,Tiger,Malfoys,108.82,163.6
Archibold,Big scary cat,7.8,Tiger,Malfoys,114.33,9.2
Wilbur,Big scary cat,74.8,Superhero,Malfoys,7.06,110.2
Archibold,Big scary cat,35.8,Tiger,Malfoys,10.48,166.7
Archibold,Big scary cat,63.8,Tiger,Malfoys,64.55,35.3
Wendy,Big scary cat,100.8,Superhero,Malfoys,153.53,184.9
Wendy,Big scary cat,24.8,Superhero,Malfoys,20.62,16.5
Archibold,Big scary cat,91.8,Tiger,Malfoys,166.24,169.1
Wendy,Big scary cat,52.8,Superhero,Malfoys,182.39,117.9
Fred,Big scary cat,89.8,Tiger,Malfoys,170.39,80.6
Fred,Big scary cat,13.8,Tiger,Malfoys,179.02,104.9
Wilbur,Big scary cat,50.8,Superhero,Malfoys,154.5,19.1
Fred,Big scary cat,41.8,Tiger,Malfoys,92.17,15.9
Wilbur,Big scary cat,78.8,Superhero,Malfoys,91.21,174.4
Wilbur,Big scary cat,2.8,Superhero,Malfoys,136.56,149.5
Archibold,Big scary cat,39.8,Tiger,Malfoys,2.47,13.6
Archibold,Big scary cat,67.8,Tiger,Malfoys,8.34,112.6
Wendy,Big scary cat,28.8,Superhero,Malfoys,172.8,48
Wilbur,Big scary cat,26.8,Superhero,Malfoys,126.89,56.8
Archibold,Big scary cat,95.8,Tiger,Malfoys,174.25,100.6
Wendy,Big scary cat,56.8,Superhero,Malfoys,4.43,193.3
Fred,Big scary cat,17.8,Tiger,Malfoys,77.01,165.9
Archibold,Big scary cat,15.8,Tiger,Malfoys,103.62,67.2
Wendy,Big scary cat,84.8,Superhero,Malfoys,89.69,95.6
Fred,Big scary cat,45.8,Tiger,Malfoys,77.67,37.1
Wilbur,Big scary cat,6.8,Superhero,Malfoys,62.92,115.4
Wendy,Big scary cat,4.8,Superhero,Malfoys,90.13,151.6
Wilbur,Big scary cat,30.8,Superhero,Malfoys,1.87,146.8
Archibold,Big scary cat,19.8,Tiger,Malfoys,48.65,192.1
Wendy,Big scary cat,8.8,Superhero,Malfoys,25.47,45
Fred,Big scary cat,97.8,Tiger,Malfoys,174.83,180
Fred,Big scary cat,21.8,Tiger,Malfoys,74.06,115.7
Wilbur,Big scary cat,58.8,Superhero,Malfoys,55.96,172.2
Archibold,Big scary cat,19.8,Tiger,Malfoys,55.77,186.4
Wilbur,Big scary cat,86.8,Superhero,Malfoys,132.25,84.1
Archibold,Big scary cat,47.8,Tiger,Malfoys,96.93,56.4
Wendy,Big scary cat,8.8,Superhero,Malfoys,48.58,64.5
Archibold,Big scary cat,75.8,Tiger,Malfoys,73.99,140.9
Wendy,Big scary cat,36.8,Superhero,Malfoys,48.79,46
Wendy,Big scary cat,64.8,Superhero,Malfoys,70.07,13.1
Fred,Big scary cat,25.8,Tiger,Malfoys,102.54,152.2
Wendy,Big scary cat,92.8,Superhero,Malfoys,191.33,42.9
Fred,Big scary cat,53.8,Tiger,Malfoys,133.1,35.6
Wilbur,Big scary cat,90.8,Superhero,Malfoys,32.12,140
Wilbur,Big scary cat,14.8,Superhero,Malfoys,3.61,128
Fred,Big scary cat,81.8,Tiger,Malfoys,7.69,32.7
Wilbur,Big scary cat,42.8,Superhero,Malfoys,158.96,173.8
Archibold,Big scary cat,79.8,Tiger,Malfoys,97.68,171.9
Archibold,Big scary cat,3.8,Tiger,Malfoys,197.87,6.7
Wendy,Big scary cat,40.8,Superhero,Malfoys,11.88,47
Archibold,Big scary cat,31.8,Tiger,Malfoys,77.61,174.1
Wendy,Big scary cat,68.8,Superhero,Malfoys,98.73,195.4
Fred,Big scary cat,29.8,Tiger,Malfoys,119.57,128.3
Wendy,Big scary cat,96.8,Superhero,Malfoys,125.81,179.1
Wilbur,Big scary cat,94.8,Superhero,Malfoys,156.69,56.1
Fred,Big scary cat,57.8,Tiger,Malfoys,154.75,100.6
Archibold,Big scary cat,55.8,Tiger,Malfoys,179.25,139.9
Wilbur,Big scary cat,18.8,Superhero,Malfoys,96.08,62.7
Wendy,Big scary cat,16.8,Superhero,Malfoys,162.8,54
Fred,Big scary cat,85.8,Tiger,Malfoys,47.03,181.1
Archibold,Big scary cat,83.8,Tiger,Malfoys,154.22,25.3
Wilbur,Big scary cat,46.8,Superhero,Malfoys,94.92,122.2
Wendy,Big scary cat,44.8,Superhero,Malfoys,183.56,148.7
Archibold,Big scary cat,7.8,Tiger,Malfoys,116.55,2
Fred,Big scary cat,5.8,Tiger,Malfoys,153.08,164.4
Wilbur,Big scary cat,74.8,Superhero,Malfoys,107.63,19.8
Wendy,Big scary cat,72.8,Superhero,Malfoys,75.59,63.1
Archibold,Big scary cat,35.8,Tiger,Malfoys,138.27,183.4
Fred,Big scary cat,33.8,Tiger,Malfoys,100.88,72.4
Wilbur,Big scary cat,70.8,Superhero,Malfoys,20.18,9.2
Fred,Big scary cat,61.8,Tiger,Malfoys,173.3,144
Wilbur,Big scary cat,98.8,Superhero,Malfoys,40.98,106.6
Wilbur,Big scary cat,22.8,Superhero,Malfoys,37.74,66.3
Archibold,Big scary cat,59.8,Tiger,Malfoys,140.39,179.6
Wendy,Big scary cat,20.8,Superhero,Malfoys,22.21,172.8
Archibold,Big scary cat,87.8,Tiger,Malfoys,175.79,182
Archibold,Big scary cat,11.8,Tiger,Malfoys,156.93,62.6
Wendy,Big scary cat,48.8,Superhero,Malfoys,82.38,110.3
Fred,Big scary cat,9.8,Tiger,Malfoys,32.78,172.8
Wendy,Big scary cat,76.8,Superhero,Malfoys,45.14,200.2
Fred,Big scary cat,37.8,Tiger,Malfoys,86.68,128.4
Fred,Big scary cat,65.8,Tiger,Malfoys,81.87,14
Wilbur,Big scary cat,26.8,Superhero,Malfoys,148.29,175
Fred,Big scary cat,93.8,Tiger,Malfoys,3,156.7
Wilbur,Big scary cat,54.8,Superhero,Malfoys,184.87,170.1
Archibold,Big scary cat,15.8,Tiger,Malfoys,7.96,19.6
Wilbur,Big scary cat,82.8,Superhero,Malfoys,93.8,6.4
Archibold,Big scary cat,43.8,Tiger,Malfoys,147.82,128.7
Wendy,Big scary cat,80.8,Superhero,Malfoys,2.94,10.9
Wendy,Big scary cat,4.8,Superhero,Malfoys,132.31,70.3
Archibold,Big scary cat,71.8,Tiger,Malfoys,194.67,113.8
Wendy,Big scary cat,32.8,Superhero,Malfoys,63.78,187
Fred,Big scary cat,69.8,Tiger,Malfoys,196.31,108.2
Wilbur,Big scary cat,30.8,Superhero,Malfoys,16.52,123.3
Wendy,Big scary cat,84.8,Superhero,Malfoys,41.61,61
Fred,Big scary cat,45.8,Tiger,Malfoys,184,146.8
Wilbur,Big scary cat,6.8,Superhero,Malfoys,157.95,114.6
Fred,Big scary cat,73.8,Tiger,Malfoys,44.84,175.3
Wilbur,Big scary cat,34.8,Superhero,Malfoys,89,153.4
Wilbur,Big scary cat,62.8,Superhero,Malfoys,193.86,56.5
Archibold,Big scary cat,99.8,Tiger,Malfoys,52.59,68.3
Archibold,Big scary cat,23.8,Tiger,Malfoys,41.97,5.6
Wendy,Big scary cat,60.8,Superhero,Malfoys,183.94,34.8
Archibold,Big scary cat,51.8,Tiger,Malfoys,146.86,66.6
Wendy,Big scary cat,88.8,Superhero,Malfoys,90.23,90.8
Wendy,Big scary cat,12.8,Superhero,Malfoys,143.69,163.6
Fred,Big scary cat,49.8,Tiger,Malfoys,87.58,196.2
Wilbur,Big scary cat,10.8,Superhero,Malfoys,200.6,136.9
Fred,Big scary cat,77.8,Tiger,Malfoys,144.94,199
Fred,Big scary cat,1.8,Tiger,Malfoys,16.05,99.1
Wilbur,Big scary cat,38.8,Superhero,Malfoys,152.84,159.3
Wilbur,Big scary cat,66.8,Superhero,Malfoys,92.65,127.3
Archibold,Big scary cat,27.8,Tiger,Malfoys,40.24,128.4
Wilbur,Big scary cat,94.8,Superhero,Malfoys,13.62,39.2
Archibold,Big scary cat,55.8,Tiger,Malfoys,98.95,96.6
Wendy,Big scary cat,16.8,Superhero,Malfoys,59.29,183.7
Archibold,Big scary cat,83.8,Tiger,Malfoys,97.48,180.4
Fred,Big scary cat,81.8,Tiger,Malfoys,185,27.5
Wendy,Big scary cat,44.8,Superhero,Malfoys,9.59,78.7
Wilbur,Big scary cat,42.8,Superhero,Malfoys,140.68,127.6
Fred,Big scary cat,5.8,Tiger,Malfoys,34.3,130.6
Archibold,Big scary cat,79.8,Tiger,Malfoys,170.97,80.1
Archibold,Big scary cat,3.8,Tiger,Malfoys,32.87,101
Wendy,Big scary cat,72.8,Superhero,Malfoys,198.85,187.9
Wendy,Big scary cat,40.8,Superhero,Malfoys,17.85,170.6
Fred,Big scary cat,33.8,Tiger,Malfoys,163.14,40
Archibold,Big scary cat,31.8,Tiger,Malfoys,92.61,184.2
Wilbur,Big scary cat,70.8,Superhero,Malfoys,55.53,88.9
Wendy,Big scary cat,68.8,Superhero,Malfoys,129.67,190.3
Fred,Big scary cat,61.8,Tiger,Malfoys,80.02,167.4
Fred,Big scary cat,29.8,Tiger,Malfoys,18.08,97.3
Wilbur,Big scary cat,98.8,Superhero,Malfoys,116.49,90.4
Wilbur,Big scary cat,22.8,Superhero,Malfoys,107.43,13.5
Wendy,Big scary cat,96.8,Superhero,Malfoys,79.64,32.8
Archibold,Big scary cat,59.8,Tiger,Malfoys,121.04,117.2
Fred,Big scary cat,57.8,Tiger,Malfoys,100.16,11.2
Wendy,Big scary cat,20.8,Superhero,Malfoys,131.13,59.6
Wilbur,Big scary cat,18.8,Superhero,Malfoys,120.22,86.7
Fred,Big scary cat,85.8,Tiger,Malfoys,62.92,115.7
Wilbur,Big scary cat,46.8,Superhero,Malfoys,48.46,2.2
Archibold,Big scary cat,7.8,Tiger,Malfoys,110.28,64.5
Wilbur,Big scary cat,74.8,Superhero,Malfoys,82.38,96.9
Archibold,Big scary cat,35.8,Tiger,Malfoys,67.45,159.2
Archibold,Big scary cat,63.8,Tiger,Malfoys,99.85,176.2
Wendy,Big scary cat,100.8,Superhero,Malfoys,157.01,145
Wendy,Big scary cat,24.8,Superhero,Malfoys,111.58,120.2
Archibold,Big scary cat,91.8,Tiger,Malfoys,6.49,163.1
Wendy,Big scary cat,52.8,Superhero,Malfoys,71.22,98.6
Fred,Big scary cat,89.8,Tiger,Malfoys,98.95,133.9
Fred,Big scary cat,13.8,Tiger,Malfoys,127.92,4
Wilbur,Big scary cat,50.8,Superhero,Malfoys,29.77,116
Fred,Big scary cat,41.8,Tiger,Malfoys,157.76,158.8
Wilbur,Big scary cat,78.8,Superhero,Malfoys,41.5,146.6
Wilbur,Big scary cat,2.8,Superhero,Malfoys,67.25,15.7
Archibold,Big scary cat,39.8,Tiger,Malfoys,92.28,88.1
Archibold,Big scary cat,67.8,Tiger,Malfoys,182.39,31.9
Wendy,Big scary cat,28.8,Superhero,Malfoys,24.91,182.8
Archibold,Big scary cat,91.8,Tiger,Malfoys,189.14,171.2
Archibold,Big scary cat,95.8,Tiger,Malfoys,7.03,54.4
Wendy,Big scary cat,56.8,Superhero,Malfoys,122.04,44.7
Fred,Big scary cat,17.8,Tiger,Malfoys,32.46,200.2
Archibold,Big scary cat,95.8,Tiger,Malfoys,114.56,201
Wendy,Big scary cat,84.8,Superhero,Malfoys,166.06,40.4
Fred,Big scary cat,73.8,Tiger,Malfoys,63.7,38.6
Archibold,Big scary cat,71.8,Tiger,Malfoys,112.51,113.4
Wendy,Big scary cat,32.8,Superhero,Malfoys,186.05,4.7
Fred,Big scary cat,69.8,Tiger,Malfoys,144.32,48.7
Wilbur,Big scary cat,62.8,Superhero,Malfoys,163.35,155.5
Wilbur,Big scary cat,30.8,Superhero,Malfoys,149.35,186.9
Archibold,Big scary cat,99.8,Tiger,Malfoys,125.41,184.3
Fred,Big scary cat,97.8,Tiger,Malfoys,81.23,22.4
Fred,Big scary cat,21.8,Tiger,Malfoys,72.22,106.6
Wilbur,Big scary cat,58.8,Superhero,Malfoys,139.49,59
Archibold,Big scary cat,51.8,Tiger,Malfoys,97.77,163.8
Archibold,Big scary cat,19.8,Tiger,Malfoys,85.37,150.8
Wendy,Big scary cat,88.8,Superhero,Malfoys,76.53,72.4
Wilbur,Big scary cat,86.8,Superhero,Malfoys,141.31,119.3
Archibold,Big scary cat,47.8,Tiger,Malfoys,122.29,137.8
Wendy,Big scary cat,8.8,Superhero,Malfoys,116.41,89.2
Archibold,Big scary cat,75.8,Tiger,Malfoys,105.79,144.1
Wendy,Big scary cat,36.8,Superhero,Malfoys,22.87,37.1
Wendy,Big scary cat,64.8,Superhero,Malfoys,173.04,96.8
Fred,Big scary cat,25.8,Tiger,Malfoys,188.78,73
Wendy,Big scary cat,92.8,Superhero,Malfoys,51.46,16.1
Fred,Big scary cat,53.8,Tiger,Malfoys,37.66,175
Wilbur,Big scary cat,90.8,Superhero,Malfoys,33.91,35.8
Wilbur,Big scary cat,14.8,Superhero,Malfoys,32.5,81.9
Fred,Big scary cat,81.8,Tiger,Malfoys,199.76,69.6
Wilbur,Big scary cat,42.8,Superhero,Malfoys,113.92,123.4
Archibold,Big scary cat,79.8,Tiger,Malfoys,178.16,170.9
Archibold,Big scary cat,3.8,Tiger,Malfoys,141.76,159.1
Wendy,Big scary cat,40.8,Superhero,Malfoys,81.43,103.6
Archibold,Big scary cat,31.8,Tiger,Malfoys,138.87,82.4
Wendy,Big scary cat,68.8,Superhero,Malfoys,112.62,84.2
Wilbur,Big scary cat,66.8,Superhero,Malfoys,91.35,32
Fred,Big scary cat,29.8,Tiger,Malfoys,195.91,116
Archibold,Big scary cat,27.8,Tiger,Malfoys,79.96,134.1
Wendy,Big scary cat,96.8,Superhero,Malfoys,19.15,142.4
Wilbur,Big scary cat,94.8,Superhero,Malfoys,89.43,85
Fred,Big scary cat,57.8,Tiger,Malfoys,47.05,48.2
Archibold,Big scary cat,55.8,Tiger,Malfoys,194.52,21.2
Wilbur,Big scary cat,18.8,Superhero,Malfoys,70.68,132.5
Wendy,Big scary cat,16.8,Superhero,Malfoys,90.14,187.5
Fred,Big scary cat,85.8,Tiger,Malfoys,134.59,137.3
Archibold,Big scary cat,83.8,Tiger,Malfoys,196.94,81.5
Wilbur,Big scary cat,46.8,Superhero,Malfoys,125.88,50.5
Wendy,Big scary cat,44.8,Superhero,Malfoys,197.35,26
Archibold,Big scary cat,7.8,Tiger,Malfoys,26.82,50.2
Fred,Big scary cat,5.8,Tiger,Malfoys,200.87,39.3
Wendy,Big scary cat,72.8,Superhero,Malfoys,63.58,90.6
Fred,Big scary cat,33.8,Tiger,Malfoys,106.18,184.7
Wilbur,Big scary cat,70.8,Superhero,Malfoys,121.07,12.2
Fred,Big scary cat,61.8,Tiger,Malfoys,135.48,187.9
Wilbur,Big scary cat,98.8,Superhero,Malfoys,18.08,135.5
Wilbur,Big scary cat,22.8,Superhero,Malfoys,176.07,196.1
Archibold,Big scary cat,59.8,Tiger,Malfoys,48.8,43.9
Wendy,Big scary cat,20.8,Superhero,Malfoys,73.07,114.6
Archibold,Big scary cat,87.8,Tiger,Malfoys,179.74,148.9
Archibold,Big scary cat,11.8,Tiger,Malfoys,196.45,175.7
Wendy,Big scary cat,48.8,Superhero,Malfoys,27.17,58.5
Fred,Big scary cat,9.8,Tiger,Malfoys,58.68,165.6
Wendy,Big scary cat,76.8,Superhero,Malfoys,28.87,80.5
Fred,Big scary cat,37.8,Tiger,Malfoys,101.8,186.5
Fred,Big scary cat,61.8,Tiger,Malfoys,130.03,32.6
Fred,Big scary cat,65.8,Tiger,Malfoys,182.81,86.4
Wilbur,Big scary cat,98.8,Superhero,Malfoys,196.24,8.4
Wilbur,Big scary cat,26.8,Superhero,Malfoys,98.82,40.4
Wilbur,Big scary cat,54.8,Superhero,Malfoys,70.87,69.4
Archibold,Big scary cat,87.8,Tiger,Malfoys,72.34,105
Archibold,Big scary cat,15.8,Tiger,Malfoys,34.21,159.5
Archibold,Big scary cat,43.8,Tiger,Malfoys,132.64,84.7
Wendy,Big scary cat,76.8,Superhero,Malfoys,135.26,30.5
Wendy,Big scary cat,80.8,Superhero,Malfoys,5.98,73.1
Wendy,Big scary cat,4.8,Superhero,Malfoys,98.43,163.4
Fred,Big scary cat,65.8,Tiger,Malfoys,60.1,101.8
Fred,Big scary cat,93.8,Tiger,Malfoys,61.57,101.9
Wilbur,Big scary cat,54.8,Superhero,Malfoys,41.59,107.2
Wilbur,Big scary cat,82.8,Superhero,Malfoys,8.66,82.9
Archibold,Big scary cat,43.8,Tiger,Malfoys,59.36,109.1
Wendy,Big scary cat,80.8,Superhero,Malfoys,181.11,143.9
Archibold,Big scary cat,71.8,Tiger,Malfoys,37.05,72
Wendy,Big scary cat,32.8,Superhero,Malfoys,111.36,159.4
Fred,Big scary cat,69.8,Tiger,Malfoys,76.79,96.7
Fred,Big scary cat,97.8,Tiger,Malfoys,152.71,12
Fred,Big scary cat,21.8,Tiger,Malfoys,4.99,187.6
Archibold,Big scary cat,95.8,Tiger,Malfoys,95.74,132.9
Wilbur,Big scary cat,58.8,Superhero,Malfoys,125.58,81.9
Wendy,Big scary cat,56.8,Superhero,Malfoys,154.08,188.6
Fred,Big scary cat,17.8,Tiger,Malfoys,161.71,113.1
Wilbur,Big scary cat,86.8,Superhero,Malfoys,139.92,79.5
Wendy,Big scary cat,84.8,Superhero,Malfoys,73.58,66.3
Archibold,Big scary cat,47.8,Tiger,Malfoys,60,161.8
Fred,Big scary cat,45.8,Tiger,Malfoys,195.01,46.8
Wilbur,Big scary cat,6.8,Superhero,Malfoys,91.28,104.9
Archibold,Big scary cat,75.8,Tiger,Malfoys,57.35,78.1
Fred,Big scary cat,73.8,Tiger,Malfoys,45.17,63.9
Wendy,Big scary cat,36.8,Superhero,Malfoys,98.53,70.6
Wilbur,Big scary cat,34.8,Superhero,Malfoys,55.79,114
Wilbur,Big scary cat,62.8,Superhero,Malfoys,195.55,12.1
Archibold,Big scary cat,99.8,Tiger,Malfoys,50.85,121.7
Archibold,Big scary cat,23.8,Tiger,Malfoys,164.66,166.2
Wendy,Big scary cat,60.8,Superhero,Malfoys,82.46,35.9
Archibold,Big scary cat,51.8,Tiger,Malfoys,97.4,64.4
